Geneid	HISAT2 on data 12 and data 11: aligned reads (BAM)
ZFYVE1	1956
RBM25	7341
PSEN1	3910
PAPLN	345
NUMB	3088
HEATR4	95
C14orf169	493
ACOT1	81
ACOT2	644
ACOT4	218
ACOT6	26
DNAL1	4088
PNMA1	17035
C14orf43	2097
MIR4505	1
PTGR2	528
ZNF410	1175
FAM161B	1757
COQ6	557
ENTPD5	231
C14orf45	476
ALDH6A1	2165
LIN52	768
VSX2	1
ABCD4	810
VRTN	2
SYNDIG1L	173
NPC2	479
MIR4709	0
ISCA2	642
LTBP2	492
KIAA0317	4859
FCF1	799
YLPM1	6210
PROX2	180
DLST	2885
RPS6KL1	3216
PGF	67
EIF2B2	987
MLH3	1238
ACYP1	641
ZC2HC1C	202
NEK9	2456
TMED10	6370
FOS	1267
LOC731223	6
JDP2	1210
BATF	6
FLVCR2	32
C14orf1	1297
TTLL5	1557
TGFB3	365
IFT43	429
C14orf118	512
ESRRB	15
VASH1	3774
ANGEL1	2239
C14orf166B	2
IRF2BPL	2453
KIAA1737	5412
ZDHHC22	3942
TMEM63C	2980
NGB	1194
MIR1260A	0
POMT2	1313
GSTZ1	308
TMED8	375
SAMD15	215
NOXRED1	54
C14orf133	985
AHSA1	5015
ISM2	30
SPTLC2	4460
ALKBH1	321
SLIRP	1161
SNW1	2267
C14orf178	7
ADCK1	720
NRXN3	11159
DIO2	2214
LOC100628307	0
CEP128	93
TSHR	24
GTF2A1	881
SNORA79	1
STON2	1045
SEL1L	7840
FLRT2	8829
LOC283585	0
GALC	2381
GPR65	6
LOC283587	0
KCNK10	824
SPATA7	1049
PTPN21	756
ZC3H14	2981
EML5	943
TTC8	1400
FOXN3	3267
LOC400236	38
PRO1768	0
EFCAB11	122
TDP1	750
KCNK13	97
PSMC1	3525
C14orf102	588
CALM1	245777
LOC400238	13
TTC7B	6213
RPS6KA5	739
C14orf159	2551
SNORA11B	0
GPR68	316
CCDC88C	467
SMEK1	2399
CATSPERB	0
TC2N	562
FBLN5	741
TRIP11	1966
ATXN3	1414
NDUFB1	1732
CPSF2	1937
SLC24A4	2440
RIN3	190
LGMN	2123
GOLGA5	1636
CHGA	15553
ITPK1	15563
ITPK1-AS1	6
MOAP1	18133
C14orf109	377
C14orf142	342
UBR7	3214
BTBD7	1238
UNC79	3993
COX8C	2
PRIMA1	261
FAM181A-AS1	28
FAM181A	88
ASB2	467
LINC00521	0
OTUB2	403
DDX24	16585
IFI27L1	307
IFI27	696
IFI27L2	695
PPP4R4	4653
SERPINA10	26
SERPINA6	0
SERPINA1	42
SERPINA11	4
SERPINA9	0
SERPINA12	0
SERPINA4	0
SERPINA5	4
SERPINA3	22
SERPINA13	0
GSC	0
DICER1	4956
MIR3173	0
DICER1-AS1	176
CLMN	1993
LINC00341	147
C14orf49	129
SNHG10	121
SCARNA13	0
GLRX5	1898
TCL6	0
TCL1B	0
TCL1A	0
LOC100507043	2077
C14orf132	17875
BDKRB2	42
BDKRB1	0
ATG2B	6698
C14orf129	2322
AK7	153
PAPOLA	6404
VRK1	615
LOC100129345	0
C14orf64	6
C14orf177	0
BCL11B	1057
SETD3	4150
CCNK	1155
CCDC85C	1735
HHIPL1	810
CYP46A1	8277
EML1	2246
EVL	9560
DEGS2	196
YY1	2415
SLC25A29	2178
MIR345	2
SLC25A47	2
WARS	6065
WDR25	411
BEGAIN	3406
LINC00523	2
DLK1	0
MIR2392	0
MEG3	19229
MIR770	1497
MIR493	0
MIR337	0
MIR665	0
RTL1	15
MIR431	0
MIR433	0
MIR127	0
MIR432	0
MIR136	0
MEG8	42
SNORD113-1	4
SNORD113-2	5
SNORD113-4	7
SNORD113-5	0
SNORD113-6	2
SNORD113-7	0
SNORD113-9	0
SNORD114-1	2
SNORD114-2	1
SNORD114-3	0
SNORD114-4	0
SNORD114-5	0
SNORD114-6	0
SNORD114-7	6
SNORD114-8	1
SNORD114-9	0
SNORD114-10	8
SNORD114-11	0
SNORD114-12	1
SNORD114-13	0
SNORD114-14	2
SNORD114-15	0
SNORD114-16	0
SNORD114-17	0
SNORD114-18	0
SNORD114-19	0
SNORD114-20	0
SNORD114-21	0
SNORD114-22	0
SNORD114-23	1
SNORD114-24	0
SNORD114-25	4
SNORD114-26	1
SNORD114-27	0
SNORD114-28	0
SNORD114-29	0
SNORD114-30	2
SNORD114-31	1
MIR379	0
MIR411	0
MIR299	0
MIR380	0
MIR1197	0
MIR323A	0
MIR758	0
MIR329-1	0
MIR329-2	0
MIR494	0
MIR1193	0
MIR543	0
MIR495	0
MIR376C	0
MIR376A2	0
MIR654	0
MIR376B	0
MIR376A1	0
MIR300	0
MIR1185-1	0
MIR1185-2	1
MIR381	0
MIR487B	0
MIR539	0
MIR889	0
MIR655	0
MIR487A	0
MIR382	0
MIR134	0
MIR668	0
MIR485	0
MIR323B	0
MIR154	0
MIR496	0
MIR377	0
MIR541	0
MIR409	1
MIR412	2
MIR369	2
MIR410	2
MIR656	4
DIO3OS	14
MIR1247	2
DIO3	24
LINC00239	20
PPP2R5C	10192
DYNC1H1	56429
HSP90AA1	102417
WDR20	1199
MOK	692
ZNF839	1306
CINP	1044
TECPR2	5068
ANKRD9	864
MIR4309	0
RCOR1	1109
TRAF3	4299
AMN	6
CDC42BPB	16020
EXOC3L4	7
TNFAIP2	682
LOC100131366	0
EIF5	19205
SNORA28	3
MARK3	3890
CKB	54271
TRMT61A	1011
BAG5	4336
APOPT1	1126
KLC1	39324
XRCC3	368
ZFYVE21	2718
PPP1R13B	3257
LOC145216	1
C14orf2	3779
TDRD9	187
ASPG	26
MIR203	0
MIR3545	0
KIF26A	263
C14orf180	23
TMEM179	560
MIR4710	0
INF2	8279
ADSSL1	246
SIVA1	489
AKT1	4498
ZBTB42	23
MGC23270	33
KIAA0284	15833
PLD4	54
AHNAK2	4841
C14orf79	908
CDCA4	89
GPR132	38
JAG2	2696
NUDT14	1105
BRF1	2979
BTBD6	3825
PACS2	9280
TEX22	16
MTA1	2570
CRIP2	7081
CRIP1	89
C14orf80	499
TMEM121	491
ELK2AP	0
KIAA0125	0
ADAM6	0
LINC00226	0
LINC00221	0
CHEK2P2	0
HERC2P3	2231
GOLGA6L6	2
GOLGA8C	0
NBEAP1	31
POTEB	0
NF1P2	0
LOC348120	0
LOC646214	400
CXADRP2	0
LOC727924	0
OR4M2	1
OR4N4	0
OR4N3P	0
REREP3	2
MIR4509-1	0
MIR4509-2	0
MIR4509-3	0
GOLGA8DP	0
GOLGA6L1	5
TUBGCP5	2223
CYFIP1	2615
NIPA2	3133
NIPA1	11523
LOC283683	997
WHAMMP3	386
GOLGA8IP	6
HERC2P2	1823
HERC2P7	59
GOLGA8E	1
LOC653061	78
MIR4508	0
MKRN3	108
MAGEL2	558
NDN	3485
PWRN2	0
PWRN1	2
C15orf2	16
SNRPN	718
SNURF	5
SNORD107	0
PAR-SN	162
PAR5	391
SNORD64	0
SNORD108	0
SNORD109B	0
SNORD109A	0
SNORD116-1	1
SNORD116-2	1
SNORD116-3	0
SNORD116-9	0
SNORD116-4	21
SNORD116-7	0
SNORD116-5	0
SNORD116-6	0
SNORD116-8	0
SNORD116-10	0
SNORD116-11	0
SNORD116-12	6
SNORD116-13	1
SNORD116-14	1
SNORD116-15	2
SNORD116-16	0
SNORD116-19	0
SNORD116-17	0
SNORD116-18	6
SNORD116-20	5
SNORD116-21	19
SNORD116-22	10
SNORD116-23	5
SNORD116-24	13
SNORD116-25	1
SNORD116-26	7
SNORD116-27	25
SNORD116-28	1
SNORD116-29	0
IPW	1654
PAR1	12
SNORD115-1	0
SNORD115-2	0
SNORD115-3	0
SNORD115-4	5
SNORD115-5	0
SNORD115-10	0
SNORD115-9	0
SNORD115-12	0
SNORD115-6	0
SNORD115-7	0
SNORD115-8	1
SNORD115-11	0
SNORD115-29	0
SNORD115-36	0
SNORD115-43	0
SNORD115-13	24
SNORD115-14	1
SNORD115-16	0
SNORD115-19	0
SNORD115-17	0
SNORD115-18	0
SNORD115-15	0
SNORD115-21	0
SNORD115-20	1
SNORD115-22	4
PAR4	28
SNORD115-23	0
SNORD115-24	0
SNORD115-25	1
SNORD115-26	4
SNORD115-27	0
SNORD115-28	0
SNORD115-30	0
SNORD115-31	4
SNORD115-32	0
SNORD115-33	0
SNORD115-34	0
SNORD115-35	3
SNORD115-37	0
SNORD115-38	0
SNORD115-39	0
SNORD115-40	0
SNORD115-41	0
SNORD115-42	0
SNORD115-44	0
SNORD115-45	20
SNORD115-47	0
SNORD115-48	0
UBE3A	8409
ATP10A	900
MIR4715	0
LOC100128714	37
LOC503519	0
GABRB3	17002
GABRA5	5557
GABRG3	405
OCA2	285
HERC2	10417
GOLGA8G	0
GOLGA8F	0
HERC2P9	1532
WHAMMP2	373
LOC100289656	7
LOC646278	355
APBA2	13842
FAM189A1	2462
NDNL2	1033
TJP1	6514
ULK4P3	4
LOC653075	31
DKFZP434L187	0
CHRFAM7A	92
ULK4P2	0
ULK4P1	0
ARHGAP11B	24
LOC100288637	37
FAN1	2328
MTMR10	2220
TRPM1	144
MIR211	0
LOC283710	54
KLF13	10227
OTUD7A	1051
CHRNA7	278
LOC100288615	153
ARHGAP11A	165
SCG5	12887
GREM1	1063
FMN1	3797
TMCO5B	0
RYR3	1597
AVEN	294
CHRM5	22
C15orf24	2001
PGBD4	417
C15orf29	1184
TMEM85	2861
SLC12A6	4016
NOP10	362
C15orf55	1
LPCAT4	6087
GOLGA8A	4887
MIR1233-1	0
MIR1233-2	0
GOLGA8B	2222
GJD2	173
ACTC1	227
AQR	1521
ZNF770	4776
ANP32AP1	58
ATPBD4	134
MIR3942	1
LOC100507466	71
MIR4510	0
C15orf41	286
CSNK1A1P1	3
LOC145845	2
MEIS2	2309
TMCO5A	0
SPRED1	5935
FAM98B	1651
RASGRP1	6371
C15orf53	0
C15orf54	4
THBS1	392
FSIP1	100
GPR176	1677
EIF2AK4	2904
SRP14	6808
LOC100131089	156
BMF	66
BUB1B	22
PAK6	4342
C15orf56	9
ANKRD63	32
PLCB2	481
C15orf52	468
PHGR1	0
DISP2	2300
C15orf23	488
IVD	3431
BAHD1	2069
CHST14	77
MRPL42P5	49
C15orf57	410
RPUSD2	348
CASC5	9
LOC100505648	112
RAD51	30
FAM82A2	3351
GCHFR	219
DNAJC17	334
C15orf62	235
ZFYVE19	974
PPP1R14D	7
SPINT1	26
RHOV	255
VPS18	2287
DLL4	210
CHAC1	534
INO80	1660
EXD1	20
CHP	9264
OIP5-AS1	4549
OIP5	22
NUSAP1	41
NDUFAF1	1265
RTF1	5906
ITPKA	4745
LTK	425
RPAP1	1534
TYRO3	13502
MGA	2201
MIR626	0
MAPKBP1	4306
JMJD7-PLA2G4B	0
JMJD7	210
PLA2G4B	33
SPTBN5	317
MIR4310	0
EHD4	313
PLA2G4E	7
PLA2G4D	8
PLA2G4F	3
VPS39	7436
MIR627	2
TMEM87A	2137
GANC	368
CAPN3	2328
ZFP106	12711
SNAP23	656
LRRC57	894
HAUS2	1173
STARD9	1904
CDAN1	794
TTBK2	3225
UBR1	3421
TMEM62	809
CCNDBP1	2959
EPB42	4
TGM5	0
TGM7	0
LCMT2	443
ADAL	616
ZSCAN29	1384
TUBGCP4	2850
TP53BP1	6598
MAP1A	109546
PPIP5K1	2048
CKMT1B	1170
STRC	143
CATSPER2	627
CKMT1A	628
CATSPER2P1	85
PDIA3	5612
ELL3	61
SERF2	1251
SERF2-C15ORF63	0
MIR1282	0
SERINC4	150
C15orf63	11
MFAP1	1483
WDR76	135
FRMD5	787
LOC728758	46
CASC4	7958
CTDSPL2	1501
LOC645212	696
EIF3J	3463
SPG11	2347
PATL2	20
B2M	9756
TRIM69	203
C15orf43	0
SORD	612
DUOX2	6
DUOXA2	0
DUOXA1	3
DUOX1	110
SHF	824
SLC28A2	8
GATM	4991
LOC145663	4
SPATA5L1	367
C15orf48	0
MIR147B	0
SLC30A4	968
HMGN2P46	6
PLDN	5162
SQRDL	138
SEMA6D	4030
SLC24A5	405
MYEF2	3616
CTXN2	256
SLC12A1	494
DUT	1830
FBN1	1685
CEP152	144
SHC4	432
EID1	18326
SECISBP2L	14374
COPS2	4107
GALK2	388
LOC100306975	0
MIR4716	0
C15orf33	93
FGF7	16
DTWD1	914
ATP8B4	88
SLC27A2	190
HDC	28
GABPB1	429
FLJ10038	1020
LOC100129387	422
MIR4712	25
USP8	3441
USP50	2
TRPM7	1834
SPPL2A	417
AP4E1	863
LOC100132724	8
TNFAIP8L3	725
CYP19A1	0
MIR4713	0
GLDN	1805
DMXL2	12342
SCG3	19096
LYSMD2	1935
TMOD2	45547
TMOD3	1060
LEO1	1309
MAPK6	5662
BCL2L10	19
GNB5	6298
MYO5C	753
MIR1266	0
MYO5A	43204
ARPP19	42505
FAM214A	1525
ONECUT1	8
WDR72	2
UNC13C	5841
RSL24D1	4309
RAB27A	171
PIGB	323
CCPG1	1338
DYX1C1-CCPG1	0
MIR628	136
FLJ27352	63
DYX1C1	17
PYGO1	54
PRTG	153
NEDD4	211
RFX7	1762
TEX9	58
MNS1	153
ZNF280D	2805
LOC145783	282
TCF12	2005
LOC283663	56
CGNL1	1301
GCOM1	0
MYZAP	29
POLR2M	804
ALDH1A2	220
AQP9	405
LIPC	42
ADAM10	3252
HSP90AB4P	7
FAM63B	1297
SLTM	4247
RNF111	3305
CCNB2	10
MYO1E	661
MIR2116	0
LDHAL6B	0
FAM81A	5490
GCNT3	0
GTF2A2	1020
BNIP2	520
FOXB1	0
ANXA2	515
NARG2	1083
RORA	2844
VPS13C	6069
C2CD4A	20
C2CD4B	20
MGC15885	0
TLN2	15797
MIR190A	0
TPM1	5990
LACTB	415
RPS27L	525
RAB8B	2343
APH1B	1347
CA12	56
USP3	376
LOC100130855	81
FBXL22	34
HERC1	15623
DAPK2	256
FAM96A	376
SNX1	4777
SNX22	797
PPIB	1130
CSNK1G1	1097
KIAA0101	4
TRIP4	718
ZNF609	2981
OAZ2	5850
RBPMS2	180
MIR1272	0
PIF1	55
PLEKHO2	587
ANKDD1A	706
SPG21	1779
MTFMT	574
OSTBETA	28
RASL12	332
KBTBD13	4
UBAP1L	251
PDCD7	1534
CLPX	2026
CILP	27
PARP16	251
IGDCC3	179
IGDCC4	220
DPP8	3656
PTPLAD1	9208
C15orf44	895
SLC24A1	405
DENND4A	2354
MIR4511	0
RAB11A	12022
MEGF11	478
MIR4311	0
DIS3L	2521
TIPIN	121
SCARNA14	0
MAP2K1	12730
SNAPC5	773
RPL4	20828
SNORD18C	10
SNORD18B	4
SNORD16	2
SNORD18A	0
ZWILCH	521
LCTL	6
SMAD6	286
SMAD3	4484
AAGAB	3468
IQCH	76
LOC100506686	224
C15orf61	285
MAP2K5	1699
SKOR1	75
PIAS1	1491
CALML4	861
CLN6	1040
FEM1B	3322
ITGA11	158
CORO2B	11391
ANP32A	3877
MIR4312	0
ANP32A-IT1	21
MIR548H4	9
SPESP1	41
NOX5	44
LINC00277	57
GLCE	3241
PAQR5	208
KIF23	68
RPLP1	4602
LOC145837	62
C15orf50	0
TLE3	1340
MIR629	0
UACA	924
LARP6	4568
THAP10	463
LRRC49	1801
CT62	8
THSD4	337
NR2E3	12
MYO9A	3102
SENP8	161
GRAMD2	126
PKM2	62312
PARP6	4382
CELF6	1740
HEXA	1885
C15orf34	13
TMEM202	0
ARIH1	4590
MIR630	21
GOLGA6B	4
HIGD2B	0
BBS4	1034
ADPGK	934
LOC100287559	27
NEO1	4200
HCN4	363
C15orf60	6
NPTN	24581
CD276	711
C15orf59	2303
TBC1D21	2
LOC100287616	17
LOXL1	40
STOML1	3106
PML	1100
GOLGA6A	4
LOC283731	133
ISLR2	2242
ISLR	1348
STRA6	10
CCDC33	10
CYP11A1	39
LOC729739	0
SEMA7A	5525
UBL7	3062
LOC440288	45
ARID3B	209
CLK3	1088
EDC3	1450
CYP1A1	149
CYP1A2	0
CSK	1158
MIR4513	0
LMAN1L	7
CPLX3	546
ULK3	4689
SCAMP2	542
MPI	2150
C15orf17	4152
COX5A	4349
RPP25	686
SCAMP5	32096
PPCDC	128
C15orf39	235
GOLGA6C	14
GOLGA6D	0
COMMD4	760
NEIL1	1087
MIR631	55
MAN2C1	4614
SIN3A	2340
PTPN9	1926
SNUPN	957
IMP3	1723
SNX33	461
CSPG4	1300
ODF3L1	15
DNM1P35	67
MIR4313	0
UBE2Q2	2209
FBXO22	604
FBXO22-AS1	0
NRG4	232
C15orf27	536
ETFA	1833
TYRO3P	0
ISL2	6
SCAPER	2563
RCN2	5190
PSTPIP1	41
TSPAN3	13701
PEAK1	5484
C15orf5	2
HMG20A	3201
LINGO1	15523
LOC253044	8
LOC645752	1
LOC91450	0
TBC1D2B	973
SH2D7	8
CIB2	268
IDH3A	9881
ACSBG1	1233
DNAJA4	10158
WDR61	1683
CRABP1	92
IREB2	3330
AGPHD1	99
PSMA4	3273
CHRNA5	67
CHRNA3	30
CHRNB4	5
LOC646938	0
ADAMTS7	51
MORF4L1	20533
CTSH	807
RASGRF1	18005
LOC729911	100
MIR184	0
ANKRD34C	1029
TMED3	985
KIAA1024	389
ST20-MTHFS	0
MTHFS	17
ST20	25
C15orf37	109
BCL2A1	8
ZFAND6	1516
FAH	155
LOC283688	0
ARNT2	36358
FAM108C1	1125
KIAA1199	1318
MIR549	0
MESDC2	1403
MIR4514	0
MESDC1	1184
C15orf26	25
IL16	278
STARD5	120
TMC3	42
MEX3B	429
EFTUD1	600
FAM154B	122
LOC390660	50
GOLGA6L10	9
UBE2Q2P3	0
UBE2Q2P2	0
GOLGA6L9	26
LOC440297	25
LOC727849	5
AGSK1	1
RPS17L	0
RPS17	0
CPEB1	1306
LOC283692	67
AP3B2	8743
LOC338963	21
LOC283693	21
SCARNA15	26
FSD2	0
WHAMM	793
HOMER2	780
FAM103A1	226
C15orf40	464
BTBD1	9048
MIR4515	0
TM6SF1	2017
HDGFRP3	7940
BNC1	0
SH3GL3	3438
ADAMTSL3	182
LOC648809	10
LOC100505679	11
LOC440300	121
LOC388152	53
DNM1P41	8
GOLGA6L5	142
UBE2Q2P1	122
LOC100506874	17
ZSCAN2	331
SCAND2	554
WDR73	781
NMB	62
SEC11A	798
ZNF592	2632
ALPK3	700
SLC28A1	0
PDE8A	2004
AKAP13	3107
KLHL25	710
MIR1276	7
AGBL1	15
LOC727915	1
LINC00052	0
NTRK3	3220
LOC283738	1
MRPL46	729
MRPS11	1148
DET1	341
MIR1179	1
MIR7-2	1
MIR3529	0
AEN	407
ISG20	58
ACAN	98
HAPLN3	95
MFGE8	2461
ABHD2	10980
RLBP1	214
FANCI	305
POLG	2412
MIR9-3	10
LOC254559	2401
RHCG	153
LOC283761	81
C15orf42	48
KIF7	192
PLIN1	111
PEX11A	198
WDR93	17
MESP1	242
MESP2	26
ANPEP	68
AP3S2	113
C15orf38-AP3S2	0
C15orf38	354
ZNF710	2137
IDH2	3028
SEMA4B	1200
CIB1	1081
C15orf58	151
TTLL13	26
NGRN	25221
GABARAPL3	1
ZNF774	168
IQGAP1	2116
CRTC3	1736
BLM	324
FURIN	3510
FES	367
MAN2A2	9764
UNC45A	2035
HDDC3	463
RCCD1	926
PRC1	847
VPS33B	1341
SV2B	40657
SLCO3A1	1989
ST8SIA2	128
C15orf32	0
LOC100144604	12
FAM174B	1141
ASB9P1	4
LOC100507217	2117
CHD2	5538
MIR3175	0
RGMA	2897
MCTP2	313
LOC400456	116
LOC145820	63
NR2F2	1071
MIR1469	1
SPATA8	0
LOC91948	19
ARRDC4	1078
FAM169B	14
IGF1R	4432
MIR4714	0
PGPEP1L	61
SYNM	8935
TTC23	278
LRRC28	490
MEF2A	10134
LYSMD4	932
DNM1P46	5
ADAMTS17	237
FLJ42289	121
CERS3	19
LINS	392
ASB7	804
ALDH1A3	1122
LRRK1	1707
CHSY1	737
SELS	733
SNRPA1	1129
PCSK6	1757
LOC100507472	69
TM2D3	4003
TARSL2	2290
OR4F6	0
OR4F15	0
GPCRLTM7	0
OR4F4	0
FAM138E	0
WASH3P	738
DDX11L9	0
DDX11L10	1
POLR3K	662
SNRNP25	2392
RHBDF1	385
MPG	1118
NPRL3	1890
HBZ	9
HBM	12
HBA2	809
HBA1	235
HBQ1	104
LUC7L	2420
ITFG3	1039
RGS11	2087
ARHGDIG	5897
PDIA2	1572
AXIN1	985
MRPL28	1958
TMEM8A	1299
LOC100134368	36
NME4	781
DECR2	476
RAB11FIP3	7569
LINC00235	18
SOLH	1310
MIR3176	2
C16orf11	2
NHLRC4	16
PIGQ	2473
RAB40C	4323
WFIKKN1	48
C16orf13	1866
FAM195A	390
WDR90	685
RHOT2	3758
RHBDL1	928
STUB1	2701
JMJD8	752
WDR24	1054
FBXL16	59011
METRN	1448
FAM173A	1158
CCDC78	260
HAGHL	1031
NARFL	1552
MSLN	12
MSLNL	30
MIR662	0
RPUSD1	1258
CHTF18	430
GNG13	248
PRR25	7
LMF1	5086
SOX8	2626
LOC146336	15
SSTR5	32
C1QTNF8	8
CACNA1H	1606
TPSG1	1
TPSB2	2
TPSAB1	4
TPSD1	19
UBE2I	3224
BAIAP3	8594
C16orf42	1476
GNPTG	3113
UNKL	1343
C16orf91	392
CCDC154	95
CLCN7	4388
PTX4	6
TELO2	1052
IFT140	1527
TMEM204	230
CRAMP1L	2013
HN1L	678
MAPK8IP3	25357
MIR3177	0
NME3	969
MRPS34	1236
EME2	269
SPSB3	1780
NUBP2	1145
IGFALS	25
HAGH	4055
FAHD1	1344
C16orf73	52
LINC00254	0
HS3ST6	0
SEPX1	415
RPL3L	0
NDUFB10	2221
RPS2	5385
SNORA10	0
SNORA64	11
SNHG9	59
SNORA78	6
RNF151	0
TBL3	1191
NOXO1	122
GFER	905
SYNGR3	7720
ZNF598	1290
NPW	8
SLC9A3R2	2233
NTHL1	643
TSC2	6059
PKD1	28981
MIR1225	0
MIR4516	0
MIR3180-5	1
RAB26	2161
SNORD60	5
TRAF7	1998
CASKIN1	11497
MLST8	2984
C16orf79	201
PGP	3280
E4F1	1268
DNASE1L2	102
ECI1	542
RNPS1	7743
MIR3677	4
MIR940	15
MIR4717	0
ABCA3	12415
ABCA17P	129
CCNF	453
C16orf59	152
NTN3	18
TBC1D24	4062
ATP6V0C	23312
AMDHD2	591
CEMP1	261
MIR3178	0
PDPK1	6775
LOC652276	207
FLJ42627	745
ERVK13-1	1765
KCTD5	625
PRSS27	68
LOC100128788	7
SRRM2	23537
TCEB2	3140
PRSS33	2
PRSS41	0
PRSS21	2
ZG16B	4
PRSS30P	22
PRSS22	0
FLYWCH2	811
FLYWCH1	3090
KREMEN2	317
PAQR4	2097
PKMYT1	16
LINC00514	10
CLDN9	57
CLDN6	10
TNFRSF12A	12
HCFC1R1	1677
THOC6	277
CCDC64B	56
MMP25	122
IL32	98
ZSCAN10	1
MGC3771	31
ZNF205	411
ZNF213	1341
OR1F1	43
OR1F2P	3
ZNF200	346
MEFV	30
FLJ39639	65
ZNF263	1534
TIGD7	793
ZNF75A	828
OR2C1	8
MTRNR2L4	17
ZNF434	511
ZNF174	585
ZNF597	236
NAA60	2161
C16orf90	1
CLUAP1	1548
NLRC3	337
SLX4	1331
DNASE1	268
TRAP1	5201
CREBBP	5802
ADCY9	2659
SRL	86
LOC100507501	31
TFAP4	262
GLIS2	514
PAM16	1
CORO7-PAM16	0
CORO7	328
VASN	400
DNAJA3	2882
NMRAL1	1420
HMOX2	4915
C16orf5	10846
C16orf96	46
FAM100A	1738
MGRN1	6940
NUDT16L1	1288
ANKS3	980
C16orf71	84
ZNF500	549
SEPT12	18
LOC440335	24
ROGDI	5922
GLYR1	7803
UBN1	2804
PPL	3144
SEC14L5	6693
NAGPA	2116
LOC100507589	55
C16orf89	237
ALG1	473
FAM86A	86
RBFOX1	20072
TMEM114	2
METTL22	325
ABAT	20996
TMEM186	391
PMM2	326
CARHSP1	650
USP7	10889
C16orf72	2155
MIR548X	0
GRIN2A	25999
ATF7IP2	416
EMP2	710
TEKT5	12
NUBP1	386
FAM18A	738
CIITA	30
DEXI	1999
CLEC16A	3333
SOCS1	6
TNP2	0
PRM3	0
PRM2	0
PRM1	0
RMI2	194
LITAF	1064
SNN	21476
TXNDC11	1014
ZC3H7A	1903
BCAR4	0
RSL1D1	3853
GSPT1	6096
TNFRSF17	0
SNX29	1480
CPPED1	1027
MIR4718	0
SHISA9	3953
ERCC4	692
MKL2	19398
MIR193B	0
MIR365A	0
PARN	1570
BFAR	1313
PLA2G10	4
ABCC6P2	6
NOMO1	6625
MIR3179-1	0
MIR3179-2	0
MIR3179-3	0
MIR3180-3	0
MIR3180-1	0
MIR3180-2	0
NPIP	383
PDXDC1	4192
NTAN1	881
RRN3	1791
MIR3180-4	0
MPV17L	317
C16orf45	13651
KIAA0430	15052
NDE1	393
MIR484	0
MYH11	3282
FOPNL	1573
ABCC1	1071
ABCC6	31
NOMO3	742
PKD1P1	1328
XYLT1	3990
NOMO2	5151
ABCC6P1	30
RPS15A	2194
ARL6IP1	31500
SMG1	6849
TMC7	642
COQ7	1246
ITPRIPL2	361
SYT17	1196
CLEC19A	4
TMC5	32
GDE1	6019
CCP110	4781
C16orf62	3343
C16orf88	818
IQCK	1058
GPRC5B	12513
GPR139	0
GP2	0
UMOD	0
PDILT	0
ACSM5	34
ACSM2A	0
ACSM2B	0
ACSM1	6
THUMPD1	2920
ACSM3	21
ERI2	418
LOC81691	200
DCUN1D3	380
LYRM1	1300
DNAH3	15
TMEM159	287
ZP2	3
ANKS4B	13
CRYM	7283
CRYM-AS1	0
SNX29P1	4
NPIPL3	376
LOC100190986	6
LOC100271836	135
SLC7A5P2	103
METTL9	5491
IGSF6	30
OTOA	43
RRN3P1	334
UQCRC2	10422
PDZD9	67
C16orf52	3819
VWA3A	651
EEF2K	1307
POLR3E	1432
CDR2	1548
RRN3P3	392
LOC641298	149
LOC100132247	1449
LOC653786	17
MIR548AA2	0
MIR548D2	0
HS3ST2	2013
USP31	4391
SCNN1G	6
SCNN1B	0
COG7	977
GGA2	3108
EARS2	1867
UBFD1	4915
NDUFAB1	2492
PALB2	577
DCTN5	6969
PLK1	193
ERN2	1
CHP2	16
PRKCB	68300
CACNG3	8424
RBBP6	3407
TNRC6A	5100
SLC5A11	556
ARHGAP17	700
LOC554206	75
LCMT1	2084
LOC100506655	14
AQP8	17
ZKSCAN2	882
HS3ST4	2674
C16orf82	0
JMJD5	374
NSMCE1	942
FLJ21408	11
IL4R	221
IL21R	28
LOC283888	16
GTF3C1	5860
KIAA0556	1472
GSG1L	1602
XPO6	6081
SBK1	3170
EIF3CL	0
EIF3C	1
CLN3	513
APOBR	44
IL27	0
NUPR1	156
CCDC101	284
SULT1A2	39
SULT1A1	1267
ATXN2L	6701
TUFM	4045
MIR4721	0
SH2B1	4175
ATP2A1	33
LOC100289092	3
RABEP2	537
CD19	3
NFATC2IP	1696
MIR4517	14
SPNS1	1008
LAT	155
RRN3P2	58
SNX29P2	25
LOC606724	8
BOLA2	0
BOLA2B	0
SLX1A	0
SLX1B	0
SLX1A-SULT1A3	0
SLX1B-SULT1A4	0
SULT1A4	0
SULT1A3	0
LOC613038	0
LOC388242	0
LOC440354	222
SLC7A5P1	17
SPN	22
QPRT	480
C16orf54	12
ZG16	0
KIF22	709
MAZ	6611
PRRT2	14063
C16orf53	889
MVP	817
CDIPT	4944
LOC440356	32
SEZ6L2	15705
ASPHD1	3405
KCTD13	2715
TMEM219	1400
TAOK2	6360
HIRIP3	970
INO80E	862
DOC2A	6290
C16orf92	0
FAM57B	2049
ALDOA	59519
PPP4C	972
TBX6	48
YPEL3	6223
GDPD3	69
MAPK3	6835
CORO1A	3570
LOC613037	64
LOC595101	10
CD2BP2	3795
TBC1D10B	4185
MYLPF	4
SEPT1	84
ZNF48	1030
ZNF771	506
